"","Methow","Tucannon","John Day","Palouse","Walla Walla","Chelan","Wenatchee","Crab Creek","Yakima"
"116",8.02490635405524,10.0876143521089,11.8561256248516,6.91209784529432,11.5807594327329,13.9659062428967,8.82081259397072,11.2522172526363,10.8600345922101
"117",9.02281232966225,12.4293628616275,15.2127951199856,16.1585368159455,19.6440163459324,14.7835184327078,9.85396236734221,12.3596117813981,18.8137964234829
"118",13.9979885476595,16.9510565647493,21.9544364604201,17.6572805762544,20.7360519791725,18.3903930808367,14.8955045218924,17.5136034227144,19.9000197144245
"119",15.4293061109021,11.9630974319336,14.5335699557606,13.058550116096,17.2649105305491,19.3809623487838,16.3252840171108,18.9353093418719,16.451175500496
"120",11.1250259332838,11.9630974319336,14.5335699557606,10.7971385884984,15.3705354751963,16.3731321637763,12.0027745152124,14.5966478228564,14.5772004008055
"121",12.4541929663731,15.4804591685727,19.7463084927724,20.3848425493144,22.6760766270686,17.3191007137607,13.3460674459332,15.9610758153937,21.8293176245336
"122",16.0884984470039,14.2328663627483,17.8783549986618,16.1585368159455,19.6440163459324,19.8434846836403,16.9826577728613,19.5882387791991,18.8137964234829
"123",14.730876349461,13.3466025499439,16.5617623639153,15.3891737050758,19.071179614187,18.8963360908516,15.6281770897789,18.2428242013774,18.2442989831416
"124",13.7470487873908,15.8702171498211,20.3317086200101,16.1585368159455,19.6440163459324,18.2171850260672,14.6442738731274,17.2629954179359,18.8137964234829
"125",15.4293061109021,14.2328663627483,17.8783549986618,9.38702253356703,14.0905423933674,19.3809623487838,16.3252840171108,18.9353093418719,13.3162874160074
"126",10.3267249368444,11.0238863045785,13.1809621236257,8.08633726438064,12.8206777554727,15.7862960233776,11.190702032873,13.7603028551454,12.0705635795174
"127",10.5921288073438,14.6608245781424,18.5176439305789,13.8342014898175,17.8797303399649,15.9833235761155,11.4611742116455,14.0399592730843,17.0609690887581
"128",13.7470487873908,14.6608245781424,18.5176439305789,16.1585368159455,19.6440163459324,18.2171850260672,14.6442738731274,17.2629954179359,18.8137964234829
"129",14.4901351193696,14.6608245781424,18.5176439305789,15.3891737050758,19.071179614187,18.7300100814797,15.3876632503599,18.0036648558098,18.2442989831416
"130",15.6535945649376,15.4804591685727,19.7463084927724,17.6572805762544,20.7360519791725,19.5376237502528,16.548993805412,19.1574592205201,19.9000197144245
"131",16.298876198868,16.2455874521228,20.8956517146807,21.5693107387374,23.5153289674615,19.9926493873351,17.1924109147156,19.7967429459495,22.6626534402008
"132",16.5044058874561,15.4804591685727,19.7463084927724,15.3891737050758,19.071179614187,20.1392850011003,17.3973349179732,20.0005910070914,18.2442989831416
"133",10.8583376268546,11.9630974319336,14.5335699557606,10.7971385884984,15.3705354751963,16.17896406962,11.7319694000051,14.3188289036519,14.5772004008055
"134",10.8583376268546,13.7943487999964,17.2255232804897,15.3891737050758,19.071179614187,16.17896406962,11.7319694000051,14.3188289036519,18.2442989831416
"135",12.1900152266108,14.2328663627483,17.8783549986618,16.9160655208138,20.1994229000614,17.133473123472,13.0798602912912,15.6922967143527,19.3661879289977
"136",15.8733680947097,16.2455874521228,20.8956517146807,21.5693107387374,23.5153289674615,19.6918044654053,16.7681547986012,19.3751255724024,22.6626534402008
"137",16.298876198868,16.9510565647493,21.9544364604201,16.9160655208138,20.1994229000614,19.9926493873351,17.1924109147156,19.7967429459495,19.3661879289977
"138",13.2367007714888,16.9510565647493,21.9544364604201,21.5693107387374,23.5153289674615,17.8641992628669,14.1326433531583,16.7514423391085,22.6626534402008
"139",16.7050088060184,16.9510565647493,21.9544364604201,19.7446731928603,22.2233449298083,20.283381505264,17.5973657428332,20.1997474798779,21.3793369659712
"140",17.8026502463854,17.280478061662,22.4476463700579,22.1114344985282,23.9019547512956,21.0944336728853,18.6929146429921,21.2954373219677,23.0460655577031
"141",17.6324271570374,17.8920412761977,23.3596805096093,22.6195653956526,24.2669193799625,20.9656255718399,18.522836749177,21.124621013,23.407632079785
"142",18.5784005208108,18.1742899785186,23.7784345630067,22.1114344985282,23.9019547512956,21.7007304877527,19.4694283372109,22.0802542976023,23.0460655577031
"143",18.4331533183944,17.5941408160813,22.9161109246948,23.943200281325,25.2366280478483,21.584457864234,19.3238233158621,21.9323756491202,24.3660830643703
"144",18.7188150220702,17.5941408160813,22.9161109246948,22.6195653956526,24.2669193799625,21.8145440374075,19.6103037388483,22.2237013679364,23.407632079785
"145",18.2830083608117,16.9510565647493,21.9544364604201,22.1114344985282,23.9019547512956,21.4657080360134,19.1734240465531,21.7800064734598,23.0460655577031
"146",16.5044058874561,16.2455874521228,20.8956517146807,19.7446731928603,22.2233449298083,20.1392850011003,17.3973349179732,20.0005910070914,21.3793369659712
"147",16.5044058874561,16.2455874521228,20.8956517146807,22.1114344985282,23.9019547512956,20.1392850011003,17.3973349179732,20.0005910070914,23.0460655577031
"148",18.1279069364002,17.280478061662,22.4476463700579,23.0938337200422,24.6106457140318,21.3444633990603,19.018171365005,21.623091410097,23.7477766668854
"149",19.1118217090261,18.6927717353783,24.5428109719547,24.3202643176825,25.5202210058743,22.1414405060713,20.0052959844126,22.6281164122075,24.6456144342324
"150",18.4331533183944,19.5564660876143,25.796656715956,24.3202643176825,25.5202210058743,21.584457864234,19.3238233158621,21.9323756491202,24.6456144342324
"151",19.1118217090261,19.3610189897848,25.515555107613,23.5347626922948,24.9336720630349,22.1414405060713,20.0052959844126,22.6281164122075,24.0670457669591
"152",19.1118217090261,18.4411002504423,24.1726582840689,22.6195653956526,24.2669193799625,22.1414405060713,20.0052959844126,22.6281164122075,23.407632079785
"153",18.4331533183944,16.2455874521228,20.8956517146807,20.3848425493144,22.6760766270686,21.584457864234,19.3238233158621,21.9323756491202,21.8293176245336
"154",16.9006211192224,16.2455874521228,20.8956517146807,19.0749240754722,21.748774546568,20.4249312956438,17.7924527250187,20.3941866285331,20.9074319138849
"155",15.6535945649376,16.6060040479266,21.4368801328746,19.0749240754722,21.748774546568,19.5376237502528,16.548993805412,19.1574592205201,20.9074319138849
"156",17.8026502463854,18.1742899785186,23.7784345630067,23.5347626922948,24.9336720630349,21.0944336728853,18.6929146429921,21.2954373219677,24.0670457669591
"157",19.4643063728515,19.1522669192574,25.2134744535314,24.3202643176825,25.5202210058743,22.4470263261272,20.3606119600609,22.9951956424059,24.6456144342324
"158",20.3817978587161,19.9097021167968,26.2998247224311,25.5432798114392,26.4768095599362,23.3217365217527,21.2921574412398,23.9782140436919,25.5849880503094
"159",20.7162320069186,20.4820154793813,27.0984603054066,26.3874049602814,27.1894229488769,23.6834514911545,21.6351785547125,24.3508760748876,26.2800032447441
"160",20.6549857191593,20.3542264460409,26.9222206907705,26.0061276519233,26.8602204393836,23.6148189142966,21.5721756437348,24.2818596292772,25.9595547821341
"161",20.5910208550462,19.7391676370494,26.0577461303135,26.0061276519233,26.8602204393836,23.5443664313823,21.5064694858775,24.2101707521708,25.9595547821341
"162",20.5242367090924,19.3610189897848,25.515555107613,25.5432798114392,26.4768095599362,23.4720587955571,21.43796357638,24.1357245587333,25.5849880503094
"163",19.35115691264,18.9296813143719,24.8895050144227,23.0938337200422,24.6106457140318,22.3474888723036,20.2464306612499,22.8768532662971,23.7477766668854
"164",16.0884984470039,16.6060040479266,21.4368801328746,16.9160655208138,20.1994229000614,19.8434846836403,16.9826577728613,19.5882387791991,19.3661879289977
"165",16.7050088060184,17.280478061662,22.4476463700579,21.5693107387374,23.5153289674615,20.283381505264,17.5973657428332,20.1997474798779,22.6626534402008
"166",17.8026502463854,18.4411002504423,24.1726582840689,22.6195653956526,24.2669193799625,21.0944336728853,18.6929146429921,21.2954373219677,23.407632079785
